show_id,title,type,release_year,rating,date_added,year_added,duration_minutes,duration_seasons,genre
80020540,Richie Rich,TV Show,2015,TV-G,5/22/2015,2015,NULL,2,Kids/Family
80020540,Richie Rich,TV Show,2015,TV-G,5/22/2015,2015,NULL,2,Comedy
80020542,Gotham,TV Show,2019,TV-14,9/30/2019,2019,NULL,5,Crime TV Shows
80020542,Gotham,TV Show,2019,TV-14,9/30/2019,2019,NULL,5,Action/Adventure
80020542,Gotham,TV Show,2019,TV-14,9/30/2019,2019,NULL,5,Drama
80020772,Get Santa,Movie,2014,PG,12/12/2014,2014,103,,Kids/Family
80020772,Get Santa,Movie,2014,PG,12/12/2014,2014,103,,Comedy
80020885,Soekarno,Movie,2013,TV-MA,1/5/2019,2019,142,,Drama
80020885,Soekarno,Movie,2013,TV-MA,1/5/2019,2019,142,,International
80020935,Octonauts,TV Show,2015,TV-Y,10/15/2018,2018,NULL,4,British TV Shows
80020935,Octonauts,TV Show,2015,TV-Y,10/15/2018,2018,NULL,4,Kids/Family
80021840,Selfless,Movie,2015,PG-13,8/16/2019,2019,117,,Sci-Fi & Fantasy
80021840,Selfless,Movie,2015,PG-13,8/16/2019,2019,117,,Thrillers
80021955,Better Call Saul,TV Show,2017,TV-MA,3/26/2018,2018,NULL,3,Crime TV Shows
80021955,Better Call Saul,TV Show,2017,TV-MA,3/26/2018,2018,NULL,3,Comedy
80021955,Better Call Saul,TV Show,2017,TV-MA,3/26/2018,2018,NULL,3,Drama
80021966,El Barco,TV Show,2013,NR,7/1/2017,2017,NULL,3,International
80021966,El Barco,TV Show,2013,NR,7/1/2017,2017,NULL,3,Romance
80021966,El Barco,TV Show,2013,NR,7/1/2017,2017,NULL,3,Spanish-Language TV Shows
80021983,Ghost Tears,Movie,2014,NR,2/24/2019,2019,58,,Action/Adventure
80021983,Ghost Tears,Movie,2014,NR,2/24/2019,2019,58,,Anime
80021983,Ghost Tears,Movie,2014,NR,2/24/2019,2019,58,,International
80022276,Bottersnikes & Gumbles,TV Show,2017,TV-Y7,3/24/2017,2017,NULL,2,British TV Shows
80022276,Bottersnikes & Gumbles,TV Show,2017,TV-Y7,3/24/2017,2017,NULL,2,Kids/Family
80022605,Remember,Movie,2015,R,7/26/2018,2018,95,,Action/Adventure
80022605,Remember,Movie,2015,R,7/26/2018,2018,95,,Drama
80022613,The Autopsy of Jane Doe,Movie,2016,R,12/30/2018,2018,86,,Horror
80022613,The Autopsy of Jane Doe,Movie,2016,R,12/30/2018,2018,86,,Independent Movies
80022613,The Autopsy of Jane Doe,Movie,2016,R,12/30/2018,2018,86,,Thrillers
80022632,Between,TV Show,2016,TV-14,7/1/2016,2016,NULL,2,International
80022632,Between,TV Show,2016,TV-14,7/1/2016,2016,NULL,2,Drama
80022632,Between,TV Show,2016,TV-14,7/1/2016,2016,NULL,2,TV Mysteries
80023289,Dark Matter,TV Show,2017,TV-14,9/25/2017,2017,NULL,3,Sci-Fi & Fantasy
80023289,Dark Matter,TV Show,2017,TV-14,9/25/2017,2017,NULL,3,Thrillers
80023644,Father Brown,TV Show,2017,TV-14,3/31/2018,2018,NULL,6,British TV Shows
80023644,Father Brown,TV Show,2017,TV-14,3/31/2018,2018,NULL,6,Crime TV Shows
80023644,Father Brown,TV Show,2017,TV-14,3/31/2018,2018,NULL,6,Drama
80023667,Marvel Super Hero Adventures: Frost Fight!,Movie,2015,PG,2/24/2016,2016,74,,Kids/Family
80023667,Marvel Super Hero Adventures: Frost Fight!,Movie,2015,PG,2/24/2016,2016,74,,Sci-Fi & Fantasy
80023689,Ex Machina,Movie,2015,R,7/26/2018,2018,108,,Drama
80023689,Ex Machina,Movie,2015,R,7/26/2018,2018,108,,Independent Movies
80023689,Ex Machina,Movie,2015,R,7/26/2018,2018,108,,International
80023794,Marvel & ESPN Films Present: 1 of 1: Genesis,Movie,2014,TV-PG,3/15/2015,2015,77,,Documentary
80023794,Marvel & ESPN Films Present: 1 of 1: Genesis,Movie,2014,TV-PG,3/15/2015,2015,77,,Sports
80023851,Super Nani,Movie,2014,TV-PG,3/1/2018,2018,127,,Comedy
80023851,Super Nani,Movie,2014,TV-PG,3/1/2018,2018,127,,Drama
80023851,Super Nani,Movie,2014,TV-PG,3/1/2018,2018,127,,International
80023853,The Shaukeens,Movie,2014,TV-MA,3/1/2018,2018,123,,Comedy
80023853,The Shaukeens,Movie,2014,TV-MA,3/1/2018,2018,123,,International
80023853,The Shaukeens,Movie,2014,TV-MA,3/1/2018,2018,123,,Music & Musicals
80023876,Pee-wee's Playhouse,TV Show,1990,TV-PG,12/18/2014,2014,NULL,5,Cult/Classic
80023876,Pee-wee's Playhouse,TV Show,1990,TV-PG,12/18/2014,2014,NULL,5,Kids/Family
80023876,Pee-wee's Playhouse,TV Show,1990,TV-PG,12/18/2014,2014,NULL,5,Comedy
80024057,How to Get Away with Murder,TV Show,2018,TV-14,3/30/2019,2019,NULL,5,Crime TV Shows
80024057,How to Get Away with Murder,TV Show,2018,TV-14,3/30/2019,2019,NULL,5,Drama
80024057,How to Get Away with Murder,TV Show,2018,TV-14,3/30/2019,2019,NULL,5,TV Mysteries
80024103,American Crime,TV Show,2017,TV-14,5/30/2017,2017,NULL,3,Crime TV Shows
80024103,American Crime,TV Show,2017,TV-14,5/30/2017,2017,NULL,3,Drama
80024113,Galavant,TV Show,2016,TV-PG,9/7/2016,2016,NULL,2,Action/Adventure
80024113,Galavant,TV Show,2016,TV-PG,9/7/2016,2016,NULL,2,Comedy
80024132,Battle Creek,TV Show,2015,TV-14,12/31/2015,2015,NULL,1,Crime TV Shows
80024132,Battle Creek,TV Show,2015,TV-14,12/31/2015,2015,NULL,1,Comedy
80024132,Battle Creek,TV Show,2015,TV-14,12/31/2015,2015,NULL,1,Drama
80025172,Narcos,TV Show,2017,TV-MA,9/1/2017,2017,NULL,3,Crime TV Shows
80025172,Narcos,TV Show,2017,TV-MA,9/1/2017,2017,NULL,3,Action/Adventure
80025172,Narcos,TV Show,2017,TV-MA,9/1/2017,2017,NULL,3,Drama
80025273,Inspector Gadget,TV Show,2017,TV-Y7,5/18/2018,2018,NULL,4,Crime TV Shows
80025273,Inspector Gadget,TV Show,2017,TV-Y7,5/18/2018,2018,NULL,4,Kids/Family
80025273,Inspector Gadget,TV Show,2017,TV-Y7,5/18/2018,2018,NULL,4,Comedy
80025390,The Water Diviner,Movie,2014,R,10/7/2019,2019,111,,Drama
80025390,The Water Diviner,Movie,2014,R,10/7/2019,2019,111,,International
80025495,Dark Places,Movie,2015,R,7/26/2018,2018,113,,Drama
80025495,Dark Places,Movie,2015,R,7/26/2018,2018,113,,International
80025495,Dark Places,Movie,2015,R,7/26/2018,2018,113,,Thrillers
80025678,The Crown,TV Show,2019,TV-MA,11/17/2019,2019,NULL,3,British TV Shows
80025678,The Crown,TV Show,2019,TV-MA,11/17/2019,2019,NULL,3,International
80025678,The Crown,TV Show,2019,TV-MA,11/17/2019,2019,NULL,3,Drama
80025702,The Last Days of Chez Nous,Movie,1992,R,11/1/2016,2016,93,,Cult/Classic
80025702,The Last Days of Chez Nous,Movie,1992,R,11/1/2016,2016,93,,Drama
80025744,Sense8,TV Show,2018,TV-MA,12/23/2016,2016,NULL,2,Drama
80025744,Sense8,TV Show,2018,TV-MA,12/23/2016,2016,NULL,2,TV Mysteries
80025744,Sense8,TV Show,2018,TV-MA,12/23/2016,2016,NULL,2,Sci-Fi & Fantasy
80025923,El Cartel,TV Show,2008,TV-MA,8/24/2018,2018,NULL,1,Crime TV Shows
80025923,El Cartel,TV Show,2008,TV-MA,8/24/2018,2018,NULL,1,International
80025923,El Cartel,TV Show,2008,TV-MA,8/24/2018,2018,NULL,1,Spanish-Language TV Shows
80026032,American Odyssey,TV Show,2015,TV-14,4/5/2016,2016,NULL,1,Drama
80026032,American Odyssey,TV Show,2015,TV-14,4/5/2016,2016,NULL,1,Thrillers
80026224,Aquarius,TV Show,2016,TV-MA,6/16/2017,2017,NULL,2,Crime TV Shows
80026224,Aquarius,TV Show,2016,TV-MA,6/16/2017,2017,NULL,2,Drama
80026431,Dragons: Dawn of the Dragon Racers,Movie,2014,TV-PG,12/16/2018,2018,27,,Kids/Family
80026431,Dragons: Dawn of the Dragon Racers,Movie,2014,TV-PG,12/16/2018,2018,27,,Comedy
80026506,Love,TV Show,2018,TV-MA,3/9/2018,2018,NULL,3,Romance
80026506,Love,TV Show,2018,TV-MA,3/9/2018,2018,NULL,3,Comedy
80026506,Love,TV Show,2018,TV-MA,3/9/2018,2018,NULL,3,Drama
80027042,The Flash,TV Show,2019,TV-14,5/22/2019,2019,NULL,5,Crime TV Shows
80027042,The Flash,TV Show,2019,TV-14,5/22/2019,2019,NULL,5,Action/Adventure
80027042,The Flash,TV Show,2019,TV-14,5/22/2019,2019,NULL,5,Sci-Fi & Fantasy
80027158,Jane The Virgin,TV Show,2019,TV-14,8/8/2019,2019,NULL,5,Romance
80027158,Jane The Virgin,TV Show,2019,TV-14,8/8/2019,2019,NULL,5,Comedy
80027158,Jane The Virgin,TV Show,2019,TV-14,8/8/2019,2019,NULL,5,Drama
80027159,IZombie,TV Show,2019,TV-14,8/9/2019,2019,NULL,5,Comedy
80027159,IZombie,TV Show,2019,TV-14,8/9/2019,2019,NULL,5,Drama
80027159,IZombie,TV Show,2019,TV-14,8/9/2019,2019,NULL,5,Horror
80027271,The Messengers,TV Show,2015,TV-PG,4/17/2016,2016,NULL,1,Drama
80027271,The Messengers,TV Show,2015,TV-PG,4/17/2016,2016,NULL,1,TV Mysteries
80027271,The Messengers,TV Show,2015,TV-PG,4/17/2016,2016,NULL,1,Sci-Fi & Fantasy
80027373,Oh No! It's an Alien Invasion,TV Show,2014,TV-Y7,5/31/2015,2015,NULL,2,Kids/Family
80027373,Oh No! It's an Alien Invasion,TV Show,2014,TV-Y7,5/31/2015,2015,NULL,2,Action/Adventure
80027373,Oh No! It's an Alien Invasion,TV Show,2014,TV-Y7,5/31/2015,2015,NULL,2,Sci-Fi & Fantasy
80027378,Son of a Gun,Movie,2014,R,7/19/2018,2018,109,,Action/Adventure
80027378,Son of a Gun,Movie,2014,R,7/19/2018,2018,109,,Drama
80027378,Son of a Gun,Movie,2014,R,7/19/2018,2018,109,,Independent Movies
80027560,Big Time Movie,Movie,2012,TV-PG,11/2/2019,2019,68,,Kids/Family
80027560,Big Time Movie,Movie,2012,TV-PG,11/2/2019,2019,68,,Comedy
80027564,Sam & Cat,TV Show,2014,TV-PG,11/5/2019,2019,NULL,2,Kids/Family
80027564,Sam & Cat,TV Show,2014,TV-PG,11/5/2019,2019,NULL,2,Comedy
80027772,The Day My Butt Went Psycho!,TV Show,2015,TV-Y7,6/30/2015,2015,NULL,2,Kids/Family
80027772,The Day My Butt Went Psycho!,TV Show,2015,TV-Y7,6/30/2015,2015,NULL,2,Comedy
80028208,Tig,Movie,2015,TV-14,7/17/2015,2015,92,,Documentary
80028208,Tig,Movie,2015,TV-14,7/17/2015,2015,92,,Comedy
80028357,"Love, Rosie",Movie,2014,R,11/20/2019,2019,103,,Comedy
80028357,"Love, Rosie",Movie,2014,R,11/20/2019,2019,103,,International
80028357,"Love, Rosie",Movie,2014,R,11/20/2019,2019,103,,Romance
80028359,Russell Madness,Movie,2015,PG,5/10/2015,2015,93,,Kids/Family
80028359,Russell Madness,Movie,2015,PG,5/10/2015,2015,93,,Comedy
80028359,Russell Madness,Movie,2015,PG,5/10/2015,2015,93,,Sports
80028360,Jal,Movie,2013,TV-14,10/15/2017,2017,132,,Drama
80028360,Jal,Movie,2013,TV-14,10/15/2017,2017,132,,Independent Movies
80028360,Jal,Movie,2013,TV-14,10/15/2017,2017,132,,International
80028965,La Viuda Negra,TV Show,2016,TV-14,1/15/2019,2019,NULL,1,Crime TV Shows
80028965,La Viuda Negra,TV Show,2016,TV-14,1/15/2019,2019,NULL,1,International
80028965,La Viuda Negra,TV Show,2016,TV-14,1/15/2019,2019,NULL,1,Spanish-Language TV Shows
80029102,Lo que la vida me robó,TV Show,2013,TV-14,12/31/2017,2017,NULL,1,Crime TV Shows
80029102,Lo que la vida me robó,TV Show,2013,TV-14,12/31/2017,2017,NULL,1,International
80029102,Lo que la vida me robó,TV Show,2013,TV-14,12/31/2017,2017,NULL,1,Romance
80029103,Brain Games,TV Show,2016,TV-G,3/15/2019,2019,NULL,3,Documentary
80029103,Brain Games,TV Show,2016,TV-G,3/15/2019,2019,NULL,3,Science & Nature TV
80029145,Girlfriends' Guide to Divorce,TV Show,2019,TV-14,6/14/2019,2019,NULL,5,Comedy
80029145,Girlfriends' Guide to Divorce,TV Show,2019,TV-14,6/14/2019,2019,NULL,5,Drama
80029901,Slow West,Movie,2015,R,7/26/2018,2018,84,,Action/Adventure
80029901,Slow West,Movie,2015,R,7/26/2018,2018,84,,Drama
80029901,Slow West,Movie,2015,R,7/26/2018,2018,84,,International
80030346,Club of Crows,TV Show,2019,TV-MA,1/25/2019,2019,NULL,4,International
80030346,Club of Crows,TV Show,2019,TV-MA,1/25/2019,2019,NULL,4,Spanish-Language TV Shows
80030346,Club of Crows,TV Show,2019,TV-MA,1/25/2019,2019,NULL,4,Comedy
80031595,K-POP Extreme Survival,TV Show,2012,TV-14,12/15/2016,2016,NULL,1,International
80031595,K-POP Extreme Survival,TV Show,2012,TV-14,12/15/2016,2016,NULL,1,Korean TV Shows
80031595,K-POP Extreme Survival,TV Show,2012,TV-14,12/15/2016,2016,NULL,1,Romance
80031666,Winter on Fire: Ukraine's Fight for Freedom,Movie,2015,NR,10/9/2015,2015,99,,Documentary
80031666,Winter on Fire: Ukraine's Fight for Freedom,Movie,2015,NR,10/9/2015,2015,99,,International
80031800,Pee-wee's Big Holiday,Movie,2016,TV-PG,3/18/2016,2016,90,,Kids/Family
80031800,Pee-wee's Big Holiday,Movie,2016,TV-PG,3/18/2016,2016,90,,Comedy
80031800,Pee-wee's Big Holiday,Movie,2016,TV-PG,3/18/2016,2016,90,,Cult/Classic
80032081,Queen,Movie,2014,TV-MA,5/1/2017,2017,138,,Comedy
80032081,Queen,Movie,2014,TV-MA,5/1/2017,2017,138,,Drama
80032081,Queen,Movie,2014,TV-MA,5/1/2017,2017,138,,International
80032097,Romeo Ranjha,Movie,2014,TV-14,11/1/2017,2017,122,,Action/Adventure
80032097,Romeo Ranjha,Movie,2014,TV-14,11/1/2017,2017,122,,Comedy
80032097,Romeo Ranjha,Movie,2014,TV-14,11/1/2017,2017,122,,Music & Musicals
80032178,Hap and Leonard,TV Show,2018,TV-MA,3/6/2019,2019,NULL,3,Crime TV Shows
80032178,Hap and Leonard,TV Show,2018,TV-MA,3/6/2019,2019,NULL,3,Drama
80032364,Punjab 1984,Movie,2014,TV-14,11/1/2017,2017,158,,Drama
80032364,Punjab 1984,Movie,2014,TV-14,11/1/2017,2017,158,,International
80032472,Dil Vil Pyaar Vyaar,Movie,2014,TV-PG,10/1/2018,2018,145,,International
80032472,Dil Vil Pyaar Vyaar,Movie,2014,TV-PG,10/1/2018,2018,145,,Music & Musicals
80032472,Dil Vil Pyaar Vyaar,Movie,2014,TV-PG,10/1/2018,2018,145,,Romance
80032473,Jatt James Bond,Movie,2014,TV-14,10/1/2018,2018,142,,Comedy
80032473,Jatt James Bond,Movie,2014,TV-14,10/1/2018,2018,142,,Drama
80032473,Jatt James Bond,Movie,2014,TV-14,10/1/2018,2018,142,,International
80032474,Haani,Movie,2013,TV-14,10/1/2018,2018,137,,Drama
80032474,Haani,Movie,2013,TV-14,10/1/2018,2018,137,,International
80032474,Haani,Movie,2013,TV-14,10/1/2018,2018,137,,Music & Musicals
80032476,Happy Go Lucky,Movie,2014,TV-14,10/1/2018,2018,129,,Comedy
80032476,Happy Go Lucky,Movie,2014,TV-14,10/1/2018,2018,129,,International
80032476,Happy Go Lucky,Movie,2014,TV-14,10/1/2018,2018,129,,Music & Musicals
80032477,Naughty Jatts,Movie,2013,TV-PG,10/1/2018,2018,121,,Comedy
80032477,Naughty Jatts,Movie,2013,TV-PG,10/1/2018,2018,121,,International
80032477,Naughty Jatts,Movie,2013,TV-PG,10/1/2018,2018,121,,Music & Musicals
80032636,Dragonheart 3: The Sorcerer,Movie,2015,PG-13,1/1/2020,2020,97,,Action/Adventure
80032636,Dragonheart 3: The Sorcerer,Movie,2015,PG-13,1/1/2020,2020,97,,Sci-Fi & Fantasy
80032640,The Perfect Dictatorship,Movie,2014,NR,6/1/2015,2015,143,,Comedy
80032640,The Perfect Dictatorship,Movie,2014,NR,6/1/2015,2015,143,,Drama
80032640,The Perfect Dictatorship,Movie,2014,NR,6/1/2015,2015,143,,International
80032842,1-Oct,Movie,2014,TV-MA,9/1/2019,2019,149,,Drama
80032842,1-Oct,Movie,2014,TV-MA,9/1/2019,2019,149,,International
80032842,1-Oct,Movie,2014,TV-MA,9/1/2019,2019,149,,Thrillers
80035480,Residue,TV Show,2015,TV-MA,4/8/2015,2015,NULL,1,British TV Shows
80035480,Residue,TV Show,2015,TV-MA,4/8/2015,2015,NULL,1,International
80035480,Residue,TV Show,2015,TV-MA,4/8/2015,2015,NULL,1,Horror
80035684,"Pablo Escobar, el patrón del mal",TV Show,2012,TV-MA,6/1/2017,2017,NULL,1,Crime TV Shows
80035684,"Pablo Escobar, el patrón del mal",TV Show,2012,TV-MA,6/1/2017,2017,NULL,1,International
80035684,"Pablo Escobar, el patrón del mal",TV Show,2012,TV-MA,6/1/2017,2017,NULL,1,Spanish-Language TV Shows
80035685,Los tiempos de Pablo Escobar,TV Show,2012,TV-MA,8/1/2018,2018,NULL,1,Crime TV Shows
80035685,Los tiempos de Pablo Escobar,TV Show,2012,TV-MA,8/1/2018,2018,NULL,1,Documentary
80035685,Los tiempos de Pablo Escobar,TV Show,2012,TV-MA,8/1/2018,2018,NULL,1,International
80035689,El Cartel 2,TV Show,2010,TV-MA,8/24/2018,2018,NULL,1,Crime TV Shows
80035689,El Cartel 2,TV Show,2010,TV-MA,8/24/2018,2018,NULL,1,International
80035689,El Cartel 2,TV Show,2010,TV-MA,8/24/2018,2018,NULL,1,Spanish-Language TV Shows
80036140,Las muñecas de la mafia,TV Show,2018,TV-14,3/15/2019,2019,NULL,2,Crime TV Shows
80036140,Las muñecas de la mafia,TV Show,2018,TV-14,3/15/2019,2019,NULL,2,International
80036140,Las muñecas de la mafia,TV Show,2018,TV-14,3/15/2019,2019,NULL,2,Spanish-Language TV Shows
80036416,Good Witch,TV Show,2018,TV-PG,7/2/2019,2019,NULL,4,Drama
80036416,Good Witch,TV Show,2018,TV-PG,7/2/2019,2019,NULL,4,Sci-Fi & Fantasy
80036427,Nature's Weirdest Events,TV Show,2015,TV-PG,9/1/2019,2019,NULL,3,British TV Shows
80036427,Nature's Weirdest Events,TV Show,2015,TV-PG,9/1/2019,2019,NULL,3,Documentary
80036427,Nature's Weirdest Events,TV Show,2015,TV-PG,9/1/2019,2019,NULL,3,Science & Nature TV
80036662,"Lady, la vendedora de rosas",TV Show,2015,TV-14,4/1/2018,2018,NULL,1,International
80036662,"Lady, la vendedora de rosas",TV Show,2015,TV-14,4/1/2018,2018,NULL,1,Spanish-Language TV Shows
80036662,"Lady, la vendedora de rosas",TV Show,2015,TV-14,4/1/2018,2018,NULL,1,Drama
80036747,Pororo - The Little Penguin,TV Show,2013,TV-Y,4/19/2019,2019,NULL,2,Kids/Family
80036747,Pororo - The Little Penguin,TV Show,2013,TV-Y,4/19/2019,2019,NULL,2,Korean TV Shows
80036832,How to Change the World,Movie,2015,NR,1/1/2016,2016,110,,Documentary
80036832,How to Change the World,Movie,2015,NR,1/1/2016,2016,110,,International
80036981,Happyish,TV Show,2015,TV-MA,7/1/2016,2016,NULL,1,Comedy
80036981,Happyish,TV Show,2015,TV-MA,7/1/2016,2016,NULL,1,Drama
80037129,Ezel,TV Show,2009,TV-14,12/26/2016,2016,NULL,1,Crime TV Shows
80037129,Ezel,TV Show,2009,TV-14,12/26/2016,2016,NULL,1,International
80037129,Ezel,TV Show,2009,TV-14,12/26/2016,2016,NULL,1,Drama
80037176,Kaçak,TV Show,2013,TV-14,12/26/2016,2016,NULL,1,Crime TV Shows
80037176,Kaçak,TV Show,2013,TV-14,12/26/2016,2016,NULL,1,International
80037176,Kaçak,TV Show,2013,TV-14,12/26/2016,2016,NULL,1,Action/Adventure
80037278,Marseille,TV Show,2018,TV-MA,2/23/2018,2018,NULL,2,International
80037278,Marseille,TV Show,2018,TV-MA,2/23/2018,2018,NULL,2,Drama
80037278,Marseille,TV Show,2018,TV-MA,2/23/2018,2018,NULL,2,Thrillers
80037280,The Witch,Movie,2015,R,9/17/2018,2018,92,,Horror
80037280,The Witch,Movie,2015,R,9/17/2018,2018,92,,Independent Movies
80037478,The End of the Tour,Movie,2015,R,7/26/2018,2018,106,,Drama
80037478,The End of the Tour,Movie,2015,R,7/26/2018,2018,106,,Independent Movies
80037484,Kurt Seyit & Sura,TV Show,2014,TV-14,12/26/2016,2016,NULL,1,International
80037484,Kurt Seyit & Sura,TV Show,2014,TV-14,12/26/2016,2016,NULL,1,Romance
80037484,Kurt Seyit & Sura,TV Show,2014,TV-14,12/26/2016,2016,NULL,1,Drama
80038159,The Stanford Prison Experiment,Movie,2015,R,6/17/2017,2017,122,,Drama
80038159,The Stanford Prison Experiment,Movie,2015,R,6/17/2017,2017,122,,Independent Movies
80038159,The Stanford Prison Experiment,Movie,2015,R,6/17/2017,2017,122,,Thrillers
80038168,Earth's Natural Wonders,TV Show,2015,TV-PG,3/1/2017,2017,NULL,1,British TV Shows
80038168,Earth's Natural Wonders,TV Show,2015,TV-PG,3/1/2017,2017,NULL,1,Documentary
80038168,Earth's Natural Wonders,TV Show,2015,TV-PG,3/1/2017,2017,NULL,1,Science & Nature TV
80038207,Expelled from Paradise,Movie,2014,TV-14,6/25/2018,2018,103,,Action/Adventure
80038207,Expelled from Paradise,Movie,2014,TV-14,6/25/2018,2018,103,,Anime
80038207,Expelled from Paradise,Movie,2014,TV-14,6/25/2018,2018,103,,Sci-Fi & Fantasy
80038288,Umrika,Movie,2015,TV-14,10/1/2016,2016,96,,Drama
80038288,Umrika,Movie,2015,TV-14,10/1/2016,2016,96,,Independent Movies
80038288,Umrika,Movie,2015,TV-14,10/1/2016,2016,96,,International
80038298,Düğün Dernek,Movie,2013,TV-PG,3/10/2017,2017,102,,Comedy
80038298,Düğün Dernek,Movie,2013,TV-PG,3/10/2017,2017,102,,International
80038337,Mississippi Grind,Movie,2015,R,7/26/2018,2018,109,,Drama
80038337,Mississippi Grind,Movie,2015,R,7/26/2018,2018,109,,Independent Movies
80038353,Eyyvah Eyyvah,Movie,2010,TV-MA,3/10/2017,2017,99,,Comedy
80038353,Eyyvah Eyyvah,Movie,2010,TV-MA,3/10/2017,2017,99,,International
80038354,Eyyvah Eyyvah 2,Movie,2011,TV-PG,3/10/2017,2017,106,,Comedy
80038354,Eyyvah Eyyvah 2,Movie,2011,TV-PG,3/10/2017,2017,106,,International
80038354,Eyyvah Eyyvah 2,Movie,2011,TV-PG,3/10/2017,2017,106,,Romance
80038355,Hükümet Kadin,Movie,2013,TV-MA,3/10/2017,2017,100,,Comedy
80038355,Hükümet Kadin,Movie,2013,TV-MA,3/10/2017,2017,100,,International
80038358,Rampage: President Down,Movie,2016,TV-MA,1/5/2017,2017,100,,Action/Adventure
80038358,Rampage: President Down,Movie,2016,TV-MA,1/5/2017,2017,100,,International
80038420,Advantageous,Movie,2015,NR,6/23/2015,2015,92,,Drama
80038420,Advantageous,Movie,2015,NR,6/23/2015,2015,92,,Independent Movies
80038420,Advantageous,Movie,2015,NR,6/23/2015,2015,92,,Sci-Fi & Fantasy
80038439,Eyyvah Eyyvah 3,Movie,2014,TV-PG,3/10/2017,2017,103,,Comedy
80038439,Eyyvah Eyyvah 3,Movie,2014,TV-PG,3/10/2017,2017,103,,International
80038440,G.O.R.A,Movie,2004,TV-MA,3/10/2017,2017,123,,Action/Adventure
80038440,G.O.R.A,Movie,2004,TV-MA,3/10/2017,2017,123,,Comedy
80038440,G.O.R.A,Movie,2004,TV-MA,3/10/2017,2017,123,,International
80038441,Hükümet Kadin 2,Movie,2013,TV-14,3/10/2017,2017,101,,Comedy
80038441,Hükümet Kadin 2,Movie,2013,TV-14,3/10/2017,2017,101,,International
80038442,Results,Movie,2015,R,10/22/2015,2015,105,,Comedy
80038442,Results,Movie,2015,R,10/22/2015,2015,105,,Independent Movies
80038443,Organize Isler,Movie,2005,TV-14,4/4/2018,2018,104,,Action/Adventure
80038443,Organize Isler,Movie,2005,TV-14,4/4/2018,2018,104,,Comedy
80038443,Organize Isler,Movie,2005,TV-14,4/4/2018,2018,104,,International
80038445,Vizontele Tuuba,Movie,2004,NR,3/10/2017,2017,106,,Comedy
80038445,Vizontele Tuuba,Movie,2004,NR,3/10/2017,2017,106,,Drama
80038445,Vizontele Tuuba,Movie,2004,NR,3/10/2017,2017,106,,International
80038446,The Lovers,Movie,2015,R,2/5/2017,2017,109,,Action/Adventure
80038446,The Lovers,Movie,2015,R,2/5/2017,2017,109,,Drama
80038446,The Lovers,Movie,2015,R,2/5/2017,2017,109,,Independent Movies
80038527,Vizontele,Movie,2001,NR,3/10/2017,2017,106,,Comedy
80038527,Vizontele,Movie,2001,NR,3/10/2017,2017,106,,Drama
80038527,Vizontele,Movie,2001,NR,3/10/2017,2017,106,,International
80039050,I'll See You in My Dreams,Movie,2015,PG-13,10/22/2019,2019,96,,Comedy
80039050,I'll See You in My Dreams,Movie,2015,PG-13,10/22/2019,2019,96,,Drama
80039050,I'll See You in My Dreams,Movie,2015,PG-13,10/22/2019,2019,96,,Independent Movies
80039069,Sleeping with Other People,Movie,2015,R,10/2/2017,2017,101,,Comedy
80039069,Sleeping with Other People,Movie,2015,R,10/2/2017,2017,101,,Drama
80039069,Sleeping with Other People,Movie,2015,R,10/2/2017,2017,101,,Independent Movies
80039136,Immoral Tales,Movie,1974,NR,6/6/2019,2019,103,,Drama
80039136,Immoral Tales,Movie,1974,NR,6/6/2019,2019,103,,International
80039136,Immoral Tales,Movie,1974,NR,6/6/2019,2019,103,,Romance
80039394,Dragons: Race to the Edge,TV Show,2018,TV-Y7,2/16/2018,2018,NULL,6,Kids/Family
80039394,Dragons: Race to the Edge,TV Show,2018,TV-Y7,2/16/2018,2018,NULL,6,Action/Adventure
80039484,Disciples Of The 36th Chamber,Movie,1985,NR,8/16/2018,2018,90,,Action/Adventure
80039484,Disciples Of The 36th Chamber,Movie,1985,NR,8/16/2018,2018,90,,International
80039485,Hero,Movie,1997,TV-MA,8/1/2018,2018,89,,Action/Adventure
80039485,Hero,Movie,1997,TV-MA,8/1/2018,2018,89,,International
80039517,The Ridiculous 6,Movie,2015,TV-14,12/11/2015,2015,120,,Action/Adventure
80039517,The Ridiculous 6,Movie,2015,TV-14,12/11/2015,2015,120,,Comedy
80039594,Mundeyan Ton Bachke Rahin,Movie,2014,TV-14,11/1/2018,2018,139,,Comedy
80039594,Mundeyan Ton Bachke Rahin,Movie,2014,TV-14,11/1/2018,2018,139,,International
80039594,Mundeyan Ton Bachke Rahin,Movie,2014,TV-14,11/1/2018,2018,139,,Music & Musicals
80039595,Chaar Sahibzaade,Movie,2014,TV-PG,11/1/2018,2018,126,,Drama
80039595,Chaar Sahibzaade,Movie,2014,TV-PG,11/1/2018,2018,126,,Faith & Spirituality
80039595,Chaar Sahibzaade,Movie,2014,TV-PG,11/1/2018,2018,126,,International
80039662,Martial Arts of Shaolin,Movie,1986,TV-MA,8/16/2018,2018,90,,Action/Adventure
80039662,Martial Arts of Shaolin,Movie,1986,TV-MA,8/16/2018,2018,90,,International
80039717,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Movie,2016,TV-14,2/26/2016,2016,101,,Action/Adventure
